ID	YourLanguageWord	YourLanguageExplanation	LanguageYouLearnWord	LanguageYouLearnPronunciation	LanguageYouLearnExplanation	Tags
ea6f7106-6aff-31f1-ca21-e12a521c6be8	изнеженный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">слабый</div><div class="line_2">['weak', 'weakly', 'low', 'feeble', 'faint', 'effete']</div><div class="line_1">изнеженный</div><div class="line_2">['effeminate', 'effete', 'sybaritic', 'girlish', 'sissified', 'ladylike']</div><div class="line_1">истощенный</div><div class="line_2">['depleted', 'exhausted', 'emaciated', 'knackered', 'impoverished', 'effete']</div></div>	effete	əˈfēt	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">(of a person) affected, overrefined, and ineffectual.</div><div class="line_2">effete trendies from art college</div></div>	
eac95188-0001-9ddc-a3ec-980a09a600cf	импровизированный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">импровизированный</div><div class="line_2">['improvised', 'impromptu', 'makeshift', 'extemporaneous', 'extempore', 'extemporary']</div><div class="line_1">непредумышленный</div><div class="line_2">['unpremeditated', 'extemporary']</div><div class="line_1">неподготовленный</div><div class="line_2">['unprepared', 'untrained', 'unequipped', 'unarranged', 'unprovided', 'extemporary']</div></div>	extemporary	ikˈstempəˌrerē	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">spoken or done without preparation.</div><div class="line_2">an extemporary prayer</div></div>	
eae2df8a-6ee3-9f84-3e1e-6904e89eebeb	жизнеспособный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">жизнеспособный</div><div class="line_2">['viable', 'vital', 'healthy', 'of great vitality', 'virulent']</div><div class="line_1">жизнедеятельный</div><div class="line_2">['lively', 'viable']</div><div class="line_1">всхожий</div><div class="line_2">['fertile', 'viable']</div></div>	viable	ˈvīəb(ə)l	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">capable of working successfully; feasible.</div><div class="line_2">the proposed investment was economically viable</div></div>	
eb0885df-7473-3d5e-90c5-eec4705a7fe2	одобрение	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">индоссамент</div><div class="line_2">['endorsement', 'indorsement', 'indorsation']</div><div class="line_1">поддержка</div><div class="line_2">['support', 'maintenance', 'backing', 'aid', 'endorsement', 'boost']</div><div class="line_1">подтверждение</div><div class="line_2">['confirmation', 'acknowledgment', 'verification', 'attestation', 'affirmation', 'endorsement']</div></div>	endorsement	inˈdôrsmənt	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">an act of giving one's public approval or support to someone or something.</div><div class="line_2">the issue of full independence received overwhelming endorsement</div><div class="line_1">a clause in an insurance policy detailing an exemption from or change in coverage.</div><div class="line_1">the action of endorsing a check or bill of exchange.</div></div>	
eb1e85a5-89c4-d073-f9bd-f59cbeab72d6	глупый	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">дурацкий</div><div class="line_2">['stupid', 'foolish', 'idiotic', 'fatuous', 'cockeyed', 'cockscomb']</div><div class="line_1">глупый</div><div class="line_2">['stupid', 'silly', 'foolish', 'fool', 'dumb', 'fatuous']</div><div class="line_1">бесполезный</div><div class="line_2">['useless', 'futile', 'worthless', 'needless', 'valueless', 'fatuous']</div></div>	fatuous	ˈfaCHo͞oəs	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">silly and pointless.</div><div class="line_2">a fatuous comment</div></div>	
eb25d068-3221-84ec-d4cb-ff022928321c	догадка	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">предположение</div><div class="line_2">['assumption', 'hypothesis', 'supposition', 'guess', 'speculation', 'conjecture']</div><div class="line_1">догадка</div><div class="line_2">['guess', 'conjecture', 'surmise', 'guesstimate', 'inkling']</div><div class="line_1">конъектура</div><div class="line_2">['conjecture']</div><div class="speechpart">Глагол</div><div class="line_1">предполагать</div><div class="line_2">['assume', 'guess', 'suppose', 'expect', 'suspect', 'conjecture']</div><div class="line_1">гадать</div><div class="line_2">['conjecture', 'divine', 'augur']</div><div class="line_1">предлагать исправление конъектуру</div><div class="line_2">['conjecture']</div></div>	conjecture	kənˈjekCHər	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">an opinion or conclusion formed on the basis of incomplete information.</div><div class="line_2">conjectures about the newcomer were many and varied</div><div class="speechpart">Глагол</div><div class="line_1">form an opinion or supposition about (something) on the basis of incomplete information.</div><div class="line_2">many conjectured that the jury could not agree</div></div>	
eb7a29fc-e631-094e-1b59-b23a8750a6d1	предшествующий	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">антецедент</div><div class="line_2">['antecedent']</div><div class="line_1">предшествующее</div><div class="line_2">['antecedent']</div><div class="line_1">прошлое</div><div class="line_2">['past', 'history', 'old', 'backward', 'bygone', 'antecedent']</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">предшествующий</div><div class="line_2">['previous', 'prior', 'preceding', 'foregoing', 'antecedent', 'anterior']</div><div class="line_1">предыдущий</div><div class="line_2">['previous', 'early', 'antecedent']</div><div class="line_1">априорный</div><div class="line_2">['a priori', 'antecedent']</div></div>	antecedent	ˌan(t)əˈsēdnt	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a thing or event that existed before or logically precedes another.</div><div class="line_2">some antecedents to the African novel might exist in Africa's oral traditions</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">preceding in time or order; previous or preexisting.</div><div class="line_2">the antecedent events that prompt you to break a diet</div></div>	
ebb3c398-25bd-0ab7-d8e7-316b1c8d7dc7	несообразно	<div class="synonyms"><div class="speechpart">Наречие</div><div class="line_1">неуместно</div><div class="line_2">['untimely', 'incongruously', 'improperly', 'mistakenly', 'wide of the mark', 'far from the mark']</div><div class="line_1">несообразно</div><div class="line_2">['incongruously']</div><div class="line_1">несоответствующим образом</div><div class="line_2">['incongruously']</div></div>	incongruously	inˈkäNGɡrəwəslē	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">in a way that is not in harmony or keeping with the surroundings or other aspects of something.</div><div class="line_2">there is a basketball hoop hanging incongruously near the front of the stage</div></div>	
ebcd26a4-22c5-f3ed-adb8-5d8874728816	выражение лица	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">лицо</div><div class="line_2">['face', 'person', 'countenance', 'image', 'visage', 'front']</div><div class="line_1">самообладание</div><div class="line_2">['composure', 'countenance', 'poise', 'temper', 'control', 'equanimity']</div><div class="line_1">выражение лица</div><div class="line_2">['facial expression', 'face', 'look', 'countenance', 'mien', 'visage']</div><div class="speechpart">Глагол</div><div class="line_1">одобрять</div><div class="line_2">['approve', 'endorse', 'welcome', 'applaud', 'sanction', 'countenance']</div><div class="line_1">санкционировать</div><div class="line_2">['authorize', 'sanction', 'approve', 'countenance', 'sanctify', 'approbate']</div><div class="line_1">поддерживать</div><div class="line_2">['support', 'maintain', 'endorse', 'sustain', 'encourage', 'countenance']</div></div>	countenance	ˈkount(ə)nəns	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a person's face or facial expression.</div><div class="line_2">his impenetrable eyes and inscrutable countenance give little away</div><div class="line_1">support.</div><div class="line_2">she was giving her specific countenance to the occasion</div><div class="speechpart">Глагол</div><div class="line_1">admit as acceptable or possible.</div><div class="line_2">he was reluctant to countenance the use of force</div></div>	
ec4f143b-4d72-3063-8e03-7be1cf6ccace	сомнительно		dubiously	ˈd(y)o͞obēəslē	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">with hesitation or doubt.</div><div class="line_2">I looked at him dubiously</div><div class="line_1">in a way that arouses suspicion, distrust, or uncertainty.</div><div class="line_2">he dubiously claimed that he was a self-made man</div></div>	
ec79ae3f-0969-476b-6430-fc6b3921a238	лаконичный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">краткий</div><div class="line_2">['brief', 'summary', 'short', 'concise', 'succinct', 'terse']</div><div class="line_1">сжатый</div><div class="line_2">['compressed', 'short', 'concise', 'tight', 'succinct', 'brief']</div><div class="line_1">опоясанный</div><div class="line_2">['girded', 'belted', 'begirt', 'succinct', 'zoned']</div></div>	succinct	sə(k)ˈsiNG(k)t	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">(especially of something written or spoken) briefly and clearly expressed.</div><div class="line_2">use short, succinct sentences</div></div>	
ecc82118-0c4e-1e14-1e2d-6b01428ba00c	воинственный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">воинственный</div><div class="line_2">['warlike', 'bellicose', 'militant', 'martial', 'belligerent', 'combative']</div><div class="line_1">воюющий</div><div class="line_2">['belligerent', 'warring', 'combatant', 'combating']</div><div class="line_1">агрессивный</div><div class="line_2">['aggressive', 'invasive', 'offensive', 'belligerent', 'bellicose', 'truculent']</div><div class="speechpart">Имя Существительное</div><div class="line_1">воюющая сторона</div><div class="line_2">['belligerent', 'combatant']</div></div>	belligerent	bəˈlijərənt	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">hostile and aggressive.</div><div class="line_2">a bull-necked, belligerent old man</div><div class="speechpart">Имя Существительное</div><div class="line_1">a nation or person engaged in war or conflict, as recognized by international law.</div><div class="line_2">ships and goods captured at sea by a belligerent</div></div>	
ed62360a-2dd5-c4cc-be8e-c3a320941f98	засов	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">засов</div><div class="line_2">['bolt', 'bar', 'hasp', 'fast']</div><div class="line_1">застежка</div><div class="line_2">['clasp', 'fastener', 'snap', 'hasp', 'morse']</div><div class="line_1">накладка</div><div class="line_2">['patch', 'strap', 'onlay', 'hasp', 'switch']</div><div class="speechpart">Глагол</div><div class="line_1">запирать</div><div class="line_2">['lock', 'shut', 'lock up', 'pawl', 'latch', 'hasp']</div><div class="line_1">накладывать засов</div><div class="line_2">['hasp']</div></div>	hasp	hasp	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a slotted hinged metal plate that forms part of a fastening for a door or lid and is fitted over a metal loop and secured by a pin or padlock.</div><div class="line_2">the hut was always locked by a large padlock securing a hasp</div><div class="speechpart">Глагол</div><div class="line_1">lock (a door, window, or lid) by securing the hasp over the loop of the fastening.</div><div class="line_2">she went to the window and hasped it</div></div>	
ed65b906-670a-d98e-d8d6-03a43a56b4f1	исхудание	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">истощение</div><div class="line_2">['depletion', 'exhaustion', 'attrition', 'emaciation', 'starvation', 'debilitation']</div><div class="line_1">исхудание</div><div class="line_2">['emaciation', 'wasting', 'consumption', 'tabescence']</div><div class="line_1">изнурение</div><div class="line_2">['attrition', 'emaciation', 'maceration', 'inanition', 'fag', 'extenuation']</div></div>	emaciation	əˌmāSHēˈāSH(ə)n	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">the state of being abnormally thin or weak.</div><div class="line_2">thin to the point of emaciation</div></div>	
ed7df7d9-32cc-8ec6-c778-363b3f2b9a7c	целесообразно	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">целесообразный</div><div class="line_2">['expedient', 'advisable', 'efficient', 'practical', 'sensible', 'rational']</div><div class="line_1">выгодный</div><div class="line_2">['profitable', 'advantageous', 'beneficial', 'lucrative', 'expedient', 'paying']</div><div class="line_1">подходящий</div><div class="line_2">['suitable', 'appropriate', 'right', 'suited', 'fitting', 'expedient']</div><div class="speechpart">Имя Существительное</div><div class="line_1">прием</div><div class="line_2">['reception', 'acceptance', 'method', 'appointment', 'device', 'expedient']</div><div class="line_1">уловка</div><div class="line_2">['trick', 'ploy', 'ruse', 'stratagem', 'gimmick', 'expedient']</div><div class="line_1">средство достижения цели</div><div class="line_2">['steppingstone', 'fulcrum', 'leverage', 'expedient', 'receipt']</div></div>	expedient	ikˈspēdēənt	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">(of an action) convenient and practical although possibly improper or immoral.</div><div class="line_2">either side could break the agreement if it were expedient to do so</div><div class="speechpart">Имя Существительное</div><div class="line_1">a means of attaining an end, especially one that is convenient but considered improper or immoral.</div><div class="line_2">the current policy is a political expedient</div></div>	
ee1750e1-8140-0561-bfc0-ef9470bab811	чрезмерно	<div class="synonyms"><div class="speechpart">Наречие</div><div class="line_1">чрезмерно</div><div class="line_2">['excessively', 'overly', 'overmuch', 'over', 'unduly', 'prohibitive']</div><div class="line_1">незаконно</div><div class="line_2">['unduly', 'illegitimately']</div><div class="line_1">неправильно</div><div class="line_2">['wrong', 'improperly', 'amiss', 'unduly', 'awry', 'fallaciously']</div></div>	unduly	ˌənˈd(y)o͞olē	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">to an unwarranted degree; inordinately.</div><div class="line_2">there is no need to be unduly alarmed</div></div>	
ee33034f-e8af-cc6f-a39f-826256382915	бездействие	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">состояние неопределенности</div><div class="line_2">['abeyance', 'abeyancy', 'pendency', 'hover']</div><div class="line_1">отсутствие владельца</div><div class="line_2">['abeyance', 'abeyancy']</div><div class="line_1">временная отмена</div><div class="line_2">['abeyance', 'abeyancy']</div></div>	abeyance	əˈbāəns	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a state of temporary disuse or suspension.</div><div class="line_2">matters were held in abeyance pending further inquiries</div></div>	
ee736404-7ac3-9d56-0bd0-a0dc1b84a6df	недоверчивый	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">недоверчивый</div><div class="line_2">['incredulous', 'distrustful', 'mistrustful', 'shy', 'trustless']</div><div class="line_1">скептический</div><div class="line_2">['skeptical', 'skeptic', 'incredulous', 'zetetic', 'sceptic', 'sceptical']</div></div>	incredulous	inˈkrejələs	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">(of a person or their manner) unwilling or unable to believe something.</div><div class="line_2">an incredulous gasp</div></div>	
eebcdea2-91dd-e066-010d-91df7d8293fd	решетка	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">решетка</div><div class="line_2">['lattice', 'grille', 'grid', 'grating', 'grill', 'grate']</div><div class="line_1">сетка</div><div class="line_2">['grid', 'net', 'netting', 'network', 'reticle', 'lattice']</div><div class="line_1">пространственная решетка</div><div class="line_2">['lattice']</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">решетчатый</div><div class="line_2">['lattice', 'latticed', 'ethmoid', 'cancellated', 'cribriform', 'cribrate']</div><div class="line_1">сетчатый</div><div class="line_2">['reticulate', 'reticulated', 'meshy', 'lattice', 'cancellated', 'netty']</div><div class="speechpart">Глагол</div><div class="line_1">обносить решеткой</div><div class="line_2">['lattice']</div><div class="line_1">ставить решетку</div><div class="line_2">['lattice']</div></div>	lattice	ˈladəs	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a structure consisting of strips of wood or metal crossed and fastened together with square or diamond-shaped spaces left between, used as a screen or fence or as a support for climbing plants.</div><div class="line_2">honeysuckle was growing up a lattice around the door</div></div>	
eefaa717-7e59-6591-fb82-3549672a0856	неистовый	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">неистовый</div><div class="line_2">['violent', 'outrageous', 'frantic', 'frenetic', 'berserk', 'vehement']</div><div class="line_1">сильный</div><div class="line_2">['strong', 'keen', 'powerful', 'severe', 'heavy', 'vehement']</div><div class="line_1">страстный</div><div class="line_2">['passionate', 'impassioned', 'ardent', 'hot', 'sultry', 'vehement']</div></div>	vehement	ˈvēəmənt	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">showing strong feeling; forceful, passionate, or intense.</div><div class="line_2">her voice was low but vehement</div></div>	
ef63ba64-2205-b2ea-86aa-0b6a45c3fd14	косой	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">косой</div><div class="line_2">['oblique', 'skew', 'slanting', 'bias', 'sidelong', 'bevel']</div><div class="line_1">наклонный</div><div class="line_2">['inclined', 'oblique', 'sloping', 'slanted', 'sloped', 'slant']</div><div class="line_1">косвенный</div><div class="line_2">['indirect', 'circumstantial', 'oblique', 'collateral', 'objective', 'vicarious']</div><div class="speechpart">Имя Существительное</div><div class="line_1">непрямой угол</div><div class="line_2">['oblique']</div><div class="speechpart">Глагол</div><div class="line_1">продвигаться вкось</div><div class="line_2">['oblique']</div></div>	oblique	əˈblēk	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">neither parallel nor at a right angle to a specified or implied line; slanting.</div><div class="line_2">we sat on the settee oblique to the fireplace</div><div class="line_1">denoting any case other than the nominative or vocative.</div><div class="line_1">not explicit or done in a direct way.</div><div class="line_2">he issued an oblique attack on the president</div><div class="speechpart">Имя Существительное</div><div class="line_1">a muscle neither parallel nor perpendicular to the long axis of a body or limb.</div></div>	
ef9494e4-bb86-0747-3c24-e793b897d5d2	тщеславие	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">тщеславие</div><div class="line_2">['vanity', 'vainglory', 'conceit', 'false pride']</div><div class="line_1">чванство</div><div class="line_2">['swagger', 'conceit', 'peacockery', 'side', 'false pride', 'self-assumption']</div><div class="line_1">самомнение</div><div class="line_2">['conceit', 'egotism', 'swelled head', 'bighead', 'self-conceit', 'self-importance']</div><div class="speechpart">Глагол</div><div class="line_1">тешить себя надеждой</div><div class="line_2">['conceit', 'flatter oneself that']</div></div>	conceit	kənˈsēt	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">excessive pride in oneself.</div><div class="line_2">he was puffed up with conceit</div><div class="line_1">a fanciful expression in writing or speech; an elaborate metaphor.</div><div class="line_2">the idea of the wind's singing is a prime romantic conceit</div></div>	
efb3d2ea-031f-993f-872c-a3c957bccc73	счастливый	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">связанный со счастливым случаем</div><div class="line_2">['serendipitous']</div></div>	serendipitous	ˌserənˈdipədəs	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">occurring or discovered by chance in a happy or beneficial way.</div><div class="line_2">a serendipitous encounter</div></div>	
f02a55e5-0f3f-97c5-0e62-9a1c725f4489	благоразумие	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">благоразумие</div><div class="line_2">['prudence', 'discretion', 'reason', 'reasonableness', 'policy']</div><div class="line_1">осторожность</div><div class="line_2">['caution', 'care', 'prudence', 'discretion', 'wariness', 'guard']</div><div class="line_1">расчетливость</div><div class="line_2">['prudence']</div></div>	prudence	ˈpro͞odns	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">the quality of being prudent; cautiousness.</div><div class="line_2">we need to exercise prudence in such important matters</div></div>	
f0ac0dc4-674d-1b9e-790a-4b0827b44d70	мякина	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">мякина</div><div class="line_2">['chaff', 'pug']</div><div class="line_1">высевки</div><div class="line_2">['bran', 'screenings', 'chaff', 'scourings', 'sharp']</div><div class="line_1">сечка</div><div class="line_2">['chaff', 'chop', 'hatchet']</div><div class="speechpart">Глагол</div><div class="line_1">подшучивать</div><div class="line_2">['joke', 'poke fun', 'banter', 'chaff', 'hoax', 'quiz']</div><div class="line_1">поддразнивать</div><div class="line_2">['tease', 'chaff']</div><div class="line_1">дразнить</div><div class="line_2">['tease', 'badger', 'pick on', 'vex', 'rib', 'chaff']</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">соломенный</div><div class="line_2">['straw', 'strawy', 'chaff', 'stramineous', 'flaxen']</div></div>	chaff	CHaf	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">the husks of corn or other seed separated by winnowing or threshing.</div><div class="line_1">lighthearted joking; banter.</div><div class="line_2">we used to come in for a fair amount of ribbing and good-natured chaff</div><div class="speechpart">Глагол</div><div class="line_1">tease.</div></div>	
f205ce5b-5f34-2431-05c0-eb1c155ddcae	прическа	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">прическа</div><div class="line_2">['hairstyle', 'hairdo', 'coiffure', 'headdress']</div></div>	coiffure	kwäˈfyo͝or	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a person's hairstyle, typically an elaborate one.</div><div class="line_2">Diana's intricately braided coiffure</div></div>	
f276003c-a55c-ee86-fcdb-c4b329b0c2ba	продажный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">продажный</div><div class="line_2">['corrupt', 'venal', 'purchasable', 'bribable', 'reptile', 'vendible']</div><div class="line_1">корыстный</div><div class="line_2">['mercenary', 'venal', 'sordid', 'interested', 'vendible']</div><div class="line_1">подкупной</div><div class="line_2">['venal', 'vendible', 'bribable']</div></div>	venal	ˈvēnl	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">showing or motivated by susceptibility to bribery.</div><div class="line_2">their generosity had been at least partly venal</div></div>	
f27fd94f-80da-d14d-27e3-e3a10f299034	проповедь	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">проповедь</div><div class="line_2">['preaching', 'sermon', 'message', 'homily', 'discourse', 'gospel']</div><div class="line_1">поучение</div><div class="line_2">['sermon', 'homily', 'moral']</div><div class="line_1">нотация</div><div class="line_2">['notation', 'lecture', 'lesson', 'homily', 'sermon']</div></div>	homily	ˈhäməlē	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a religious discourse that is intended primarily for spiritual edification rather than doctrinal instruction; a sermon.</div></div>	
f304ed06-8c9d-4ef2-af99-eaafc804fba2	красноречиво	<div class="synonyms"><div class="speechpart">Наречие</div><div class="line_1">эффектно</div><div class="line_2">['showily', 'tellingly']</div><div class="line_1">основательно</div><div class="line_2">['thoroughly', 'substantially', 'well', 'capitally', 'throughly', 'tellingly']</div></div>	tellingly	ˈteliNGlē	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">with a striking or revealing effect; significantly.</div><div class="line_2">the events of the story tellingly illustrate the changing face of society</div></div>	
f37cb89d-3146-63d4-876f-bd584dae3cfc	замечание	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">замечание</div><div class="line_2">['comment', 'remark', 'observation', 'note', 'reprimand', 'admonition']</div><div class="line_1">предостережение</div><div class="line_2">['warning', 'caution', 'caveat', 'admonition', 'admonishment', 'precaution']</div><div class="line_1">наставление</div><div class="line_2">['admonition', 'exhortation', 'precept', 'manual', 'edification', 'lecture']</div></div>	admonition	ˌadməˈniSH(ə)n	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">an act or action of admonishing; authoritative counsel or warning.</div><div class="line_2">the old judge's admonition to the jury on this point was particularly weighty</div></div>	
f3e4023d-f646-4e97-a847-3c690cf45ebf	ночлежка	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">ночлежка</div><div class="line_2">['flophouse', 'flop', 'spike', 'kip', 'doss-house', 'cheap-john']</div><div class="line_1">ночлежный дом</div></div>	dosshouse			
f4165d36-2d4f-5a6a-f761-bf8e83c5a5b4	предварительный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">пробный</div><div class="line_2">['trial', 'test', 'pilot', 'tentative', 'experimental', 'specimen']</div><div class="line_1">экспериментальный</div><div class="line_2">['experimental', 'tentative']</div><div class="line_1">неуверенный</div><div class="line_2">['uncertain', 'unsure', 'tentative', 'insecure of', 'erratic', 'unassured']</div></div>	tentative	ˈten(t)ədiv	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">not certain or fixed; provisional.</div><div class="line_2">a tentative conclusion</div></div>	
f534f83c-c8a7-1cbc-b193-088e99d54d86	нарочито		ostentatiously	ˌästənˈtāSHəslē	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">in a pretentious or showy way designed to impress.</div><div class="line_2">she was known for dressing ostentatiously in designer clothes</div></div>	
f54f72b4-a5c7-dca9-3cb1-3dd296d6c3a9	хейвер	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">глупый разговор</div><div class="line_2">['haver']</div><div class="line_1">бессмыслица</div><div class="line_2">['nonsense', 'drivel', 'abracadabra', 'haver', 'Jabberwocks', 'Jabberwocky']</div><div class="speechpart">Глагол</div><div class="line_1">болтать</div><div class="line_2">['chat', 'talk', 'dangle', 'chatter', 'prattle', 'haver']</div><div class="line_1">говорить глупости</div><div class="line_2">['talk nonsense', 'haver', 'bleat', 'yammer']</div></div>	haver			
f55c25a9-56ef-8e83-3f9f-bcde2d20a500	всеобъемлющий	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">всесторонний</div><div class="line_2">['comprehensive', 'all-round', 'all-around', 'in-depth', 'across-the-board']</div><div class="line_1">исчерпывающий</div><div class="line_2">['exhaustive', 'comprehensive']</div><div class="line_1">обширный</div><div class="line_2">['extensive', 'vast', 'large', 'broad', 'wide', 'comprehensive']</div><div class="speechpart">Имя Существительное</div><div class="line_1">общеобразовательная школа</div><div class="line_2">['comprehensive school', 'comprehensive', 'elementary school']</div></div>	comprehensive	ˌkämprəˈhensiv	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">complete; including all or nearly all elements or aspects of something.</div><div class="line_2">a comprehensive list of sources</div><div class="line_1">relating to understanding.</div></div>	
f5695f22-5473-e204-4c63-37141830e62a	маршрут	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">маршрут</div><div class="line_2">['route', 'itinerary', 'run', 'round', 'waybill']</div><div class="line_1">путь</div><div class="line_2">['way', 'path', 'road', 'route', 'pathway', 'itinerary']</div><div class="line_1">путеводитель</div><div class="line_2">['guide', 'guidebook', 'itinerary', 'Baedeker', 'itinerarium', 'vade mecum']</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">путевой</div><div class="line_2">['itinerary']</div><div class="line_1">дорожный</div><div class="line_2">['road', 'travel', 'traveling', 'highway', 'viatical', 'itinerary']</div></div>	itinerary	īˈtinəˌrerē	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a planned route or journey.</div><div class="line_2">his itinerary included an official visit to Canada</div></div>	
f5c7de7e-3028-b01a-0028-46362d246209	кафедра	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">кафедра</div><div class="line_2">['chair', 'pulpit', 'cathedra', 'lectern', 'rostrum', 'tribune']</div><div class="line_1">деятельность проповедника</div><div class="line_2">['pulpit']</div></div>	pulpit	ˈpəlˌpit	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a raised platform or lectern in a church or chapel from which the preacher delivers a sermon.</div></div>	
f5e6502e-a216-114b-3cde-444f20200449	непримиримый	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">непримиримый</div><div class="line_2">['irreconcilable', 'implacable', 'intransigent', 'unappeasable', 'warring', 'inappeasable']</div><div class="line_1">противоречивый</div><div class="line_2">['contradictory', 'conflicting', 'inconsistent', 'discrepant', 'discordant', 'irreconcilable']</div><div class="line_1">несовместимый</div><div class="line_2">['incompatible', 'inconsistent', 'irreconcilable', 'incongruous', 'contradictory', 'mismatched']</div></div>	irreconcilable	i(r)ˌrekənˈsīləb(ə)l	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">(of ideas, facts, or statements) representing findings or points of view that are so different from each other that they cannot be made compatible.</div><div class="line_2">these two views of the early medieval economy are irreconcilable</div><div class="speechpart">Имя Существительное</div><div class="line_1">any of two or more ideas, facts, or statements that cannot be made compatible.</div></div>	
